index,state,year,name,type,city,county,enroll,mmr,xmed,xper,lat,lng
284,Arizona,2018-19,Larkspur Elementary,Public,Phoenix,Maricopa,45,97.78,0,0,33.6015889,-112.0293794
285,Arizona,2018-19,Maie Bartlett Heard,Public,Phoenix,Maricopa,45,97.78,0,0,33.4804134,-112.1089294
286,Arizona,2018-19,Manzanita,Public,Tucson,Pima,90,97.78,0,3.33,32.3286533,-110.928306
287,Arizona,2018-19,Yuma Lutheran,Private,Yuma,Yuma,45,97.78,0,2.22,32.6810927,-114.5938654
288,Arizona,2018-19,Patterson Elementary,Public,Gilbert,Maricopa,89,97.75,0,3.37,33.3642533,-111.7637588
289,Arizona,2018-19,Saint John Vianney Catholic,Private,Goodyear,Maricopa,44,97.73,0,2.27,33.4436342,-112.3508418
290,Arizona,2018-19,Vista Del Sur Traditional,Public,Laveen,Maricopa,88,97.73,0,3.41,33.3709326,-112.144785
291,Arizona,2018-19,Blake Primary,Public,Parker,La Paz,130,97.69,0,2.31,34.1504288,-114.2958391
292,Arizona,2018-19,Chandler Traditional Academy - Independence,Public,Chandler,Maricopa,128,97.66,0,2.34,33.237698,-111.865958
293,Arizona,2018-19,Sycamore Elementary,Public,Vail,Pima,85,97.65,0,2.35,31.9535669,-110.7705812
294,Arizona,2018-19,Arroyo,Public,Glendale,Maricopa,42,97.62,0,2.38,33.5885163,-112.1578534
295,Arizona,2018-19,Hale Elementary,Public,Mesa,Maricopa,84,97.62,0,3.57,33.4424746,-111.7803523
296,Arizona,2018-19,Houston Elementary,Public,Gilbert,Maricopa,42,97.62,0,2.38,33.3721207,-111.7817152
297,Arizona,2018-19,Roosevelt Elementary,Public,Mesa,Maricopa,83,97.59,0,1.2,33.3995206,-111.8815299
298,Arizona,2018-19,Bonnie Brennan,Public,Winslow,Navajo,123,97.56,0.81,1.63,35.0396556,-110.7252839
299,Arizona,2018-19,Brunson-Lee Elementary,Public,Phoenix,Maricopa,82,97.56,0,2.44,33.4627593,-111.9796549
300,Arizona,2018-19,Thomas A Edison,Public,Phoenix,Maricopa,82,97.56,0,1.22,33.4577881,-112.0443981
301,Arizona,2018-19,Union Elementary,Public,Tolleson,Maricopa,122,97.54,0,1.64,33.4109,-112.256393
302,Arizona,2018-19,Frances Branden-Pickett Elementary,Public,Queen Creek,Maricopa,81,97.53,0,3.7,33.2331486,-111.609805
303,Arizona,2018-19,Walter Douglas Elementary,Public,Tucson,Pima,81,97.53,0,2.47,32.2672443,-110.9945714
304,Arizona,2018-19,James B Rolle,Public,Yuma,Yuma,121,97.52,0,2.48,32.6780464,-114.5937726
305,Arizona,2018-19,Sahuarita Primary,Public,Sahuarita,Pima,201,97.51,0,2.49,31.960925,-110.977688
306,Arizona,2018-19,Stanfield Elementary,Public,Stanfield,Pinal,40,97.5,0,2.5,32.875486,-111.9633527
307,Arizona,2018-19,C E Rose Elementary,Public,Tucson,Pima,79,97.47,1.27,1.27,32.1703878,-110.977551
308,Arizona,2018-19,Village Meadows Elementary,Public,Sierra Vista,Cochise,79,97.47,0,2.53,31.546145,-110.266621
309,Arizona,2018-19,Cottonwood Elementary,Public,Tucson,Pima,78,97.44,0,2.56,32.0941599,-110.7796697
310,Arizona,2018-19,Pedro Guerrero Elementary,Public,Mesa,Maricopa,78,97.44,0,2.56,33.4064599,-111.8548721
311,Arizona,2018-19,Campo Bello Elementary,Public,Phoenix,Maricopa,77,97.4,0,2.6,33.6466341,-112.0252342
312,Arizona,2018-19,Fowler Elementary,Public,Phoenix,Maricopa,77,97.4,1.3,0,33.4509631,-112.2059413
313,Arizona,2018-19,Meridian Elementary,Public,Mesa,Maricopa,77,97.4,1.3,3.9,33.343095,-111.5932202
314,Arizona,2018-19,Coyote Springs Elementary,Public,Prescott Valley,Yavapai,76,97.37,2.63,1.32,34.6373768,-112.3232209
315,Arizona,2018-19,Henry Hank Oyama,Public,Tucson,Pima,38,97.37,0,2.63,32.1909364,-111.0129748
316,Arizona,2018-19,Maxine O Bush Elementary,Public,Phoenix,Maricopa,38,97.37,0,2.63,33.365621,-112.068377
317,Arizona,2018-19,Roadrunner Elementary,Public,Phoenix,Maricopa,114,97.37,0,2.63,33.5503304,-112.1438598
318,Arizona,2018-19,Towne Meadows Elementary,Public,Higley,Maricopa,76,97.37,0,6.58,33.3708394,-111.704092
319,Arizona,2018-19,Chaparral Elementary School-85029,Public,Phoenix,Maricopa,75,97.33,0,4,33.6082906,-112.1402271
320,Arizona,2018-19,Coyote Trail Elementary,Public,Tucson,Pima,75,97.33,1.33,4,32.3536741,-111.1083082
321,Arizona,2018-19,Marshall Ranch Elementary,Public,Glendale,Maricopa,75,97.33,0,2.67,33.5994852,-112.1791622
322,Arizona,2018-19,Gale Elementary,Public,Tucson,Pima,74,97.3,0,2.7,32.2132303,-110.7989473
323,Arizona,2018-19,Heartland Ranch Elementary,Public,Coolidge,Pinal,37,97.3,0,2.7,32.982936,-111.5475989
324,Arizona,2018-19,Palm Lane Elementary,Public,Phoenix,Maricopa,111,97.3,0.9,0.9,33.4703944,-112.1975117
325,Arizona,2018-19,Saint Mary-Basha Catholic,Private,Chandler,Maricopa,37,97.3,0,2.7,33.3138809,-111.8472402
326,Arizona,2018-19,Self Development Academy Phoenix,Charter,Phoenix,Maricopa,37,97.3,0,5.41,33.4942297,-112.0500315
327,Arizona,2018-19,Math And Science Success Academy,Charter,Tucson,Pima,73,97.26,0,0,32.1325689,-110.9760575
328,Arizona,2018-19,Sousa Elementary,Public,Mesa,Maricopa,73,97.26,0,2.74,33.4279406,-111.589847
329,Arizona,2018-19,Spectrum Elementary,Public,Gilbert,Maricopa,73,97.26,0,2.74,33.2997003,-111.7613669
330,Arizona,2018-19,Papago,Public,Phoenix,Maricopa,109,97.25,0,0,33.4703526,-112.0031573
331,Arizona,2018-19,Garfield,Public,Phoenix,Maricopa,72,97.22,0,0,33.457728,-112.053216
332,Arizona,2018-19,Park Meadows Elementary,Public,Glendale,Maricopa,108,97.22,2.78,5.56,33.6663533,-112.1357613
333,Arizona,2018-19,Santa Rosa Elementary,Public,Maricopa,Pinal,36,97.22,0,2.78,33.0740964,-112.0286342
334,Arizona,2018-19,Stevenson Elementary,Public,Douglas,Cochise,72,97.22,0,0,31.3459013,-109.5263593
335,Arizona,2018-19,Tully Elementary Accelerated Magnet,Public,Tucson,Pima,36,97.22,0,2.78,32.2422559,-111.0011896
336,Arizona,2018-19,Glendale American,Public,Glendale,Maricopa,71,97.18,0,1.41,33.5612497,-112.1789859
337,Arizona,2018-19,Redbird Elementary,Public,Mesa,Maricopa,71,97.18,0,2.82,33.3963054,-111.8494527
338,Arizona,2018-19,Emerson Elementary,Public,Mesa,Maricopa,105,97.14,0,1.9,33.422958,-111.851995
339,Arizona,2018-19,First Avenue Elementary,Public,San Manuel,Pinal,35,97.14,0,2.86,32.5966312,-110.6382251
340,Arizona,2018-19,Fort Thomas Elementary,Public,Fort Thomas,Graham,35,97.14,0,0,33.0342863,-109.964444
341,Arizona,2018-19,James W. Rice Elementary,Public,Phoenix,Maricopa,105,97.14,0,1.9,33.5036557,-112.1594072
342,Arizona,2018-19,Maldonado Amelia Elementary,Public,Tucson,Pima,35,97.14,0,0,32.1165222,-111.0418027
343,Arizona,2018-19,Our Lady Of Perpetual Help School-85301,Private,Glendale,Maricopa,35,97.14,0,0,33.5460583,-112.1798257
344,Arizona,2018-19,Whittier Elementary School-85006,Public,Phoenix,Maricopa,35,97.14,0,2.86,33.4699153,-112.048243
345,Arizona,2018-19,Asu Preparatory Academy - Phoenix Elementary,Public,Phoenix,Maricopa,69,97.1,0,1.45,33.4533992,-112.0636589
346,Arizona,2018-19,Michael T. Hughes Elementary,Public,Mesa,Maricopa,69,97.1,0,1.45,33.427051,-111.7986358
347,Arizona,2018-19,Pima Butte Elementary,Public,Maricopa,Pinal,69,97.1,0,2.9,33.0863266,-112.0210424
348,Arizona,2018-19,Eva Marshall Elementary,Public,Flagstaff,Coconino,68,97.06,0,4.41,35.2070549,-111.6521919
349,Arizona,2018-19,Mesquite Elementary,Public,Yuma,Yuma,68,97.06,0,2.94,32.6758013,-114.6745577
350,Arizona,2018-19,Madrid Neighborhood,Public,Phoenix,Maricopa,67,97.01,0,0,33.4880981,-112.1395955
351,Arizona,2018-19,Melvin E Sine,Public,Glendale,Maricopa,67,97.01,1.49,1.49,33.5426253,-112.1647712
352,Arizona,2018-19,Quail Run Elementary,Public,Tucson,Pima,67,97.01,0,1.49,32.3602271,-111.0643539
353,Arizona,2018-19,Desert Willow Elementary,Public,Tucson,Pima,100,97,0,2,32.1033149,-110.7922965
354,Arizona,2018-19,Camelback Academy,Charter,Glendale,Maricopa,66,96.97,1.52,4.55,33.5093005,-112.2238514
355,Arizona,2018-19,Colonel Johnston Elementary,Public,Fort Huachuca,Cochise,99,96.97,0,0,31.5494677,-110.3439223
356,Arizona,2018-19,Davis Bilingual Magnet,Public,Tucson,Pima,66,96.97,0,3.03,32.228953,-110.9794904
357,Arizona,2018-19,Ironwood Elementary,Public,Phoenix,Maricopa,66,96.97,0,3.03,33.619788,-112.143144
358,Arizona,2018-19,Kyrene Del Norte,Public,Tempe,Maricopa,99,96.97,0,3.03,33.3577015,-111.9174095
359,Arizona,2018-19,Sunnyslope Elementary,Public,Phoenix,Maricopa,66,96.97,0,6.06,33.5740955,-112.0704123
360,Arizona,2018-19,Odyssey Preperatory Academy - Buckeye Apache,Charter,Buckeye,Maricopa,97,96.91,0,3.09,33.3874587,-112.5741905
361,Arizona,2018-19,Desert Garden Elementary,Public,Glendale,Maricopa,161,96.89,0,1.86,33.5351125,-112.2102535
362,Arizona,2018-19,Basis - Flagstaff,Charter,Flagstaff,Coconino,64,96.88,0,10.94,35.207697,-111.633999
363,Arizona,2018-19,Faras Elementary,Public,Pirtleville,Cochise,32,96.88,0,0,31.3608524,-109.569051
364,Arizona,2018-19,St. John Bosco Catholic School Program,Private,Phoenix,Maricopa,32,96.88,0,6.25,33.3011486,-111.9787047
365,Arizona,2018-19,Hohokam Elementary,Public,Scottsdale,Maricopa,63,96.83,0,1.59,33.472141,-111.898334
366,Arizona,2018-19,Whispering Wind Academy,Public,Phoenix,Maricopa,63,96.83,0,3.17,33.6314903,-111.9896886
367,Arizona,2018-19,Liberty Elementary,Public,Tucson,Pima,94,96.81,0,2.13,32.1526811,-110.9722303
368,Arizona,2018-19,Maricopa Elementary,Public,Maricopa,Pinal,125,96.8,1.6,4,33.044879,-112.054694
369,Arizona,2018-19,Washington Elementary School-85051,Public,Phoenix,Maricopa,125,96.8,0,3.2,33.5547951,-112.1158073
370,Arizona,2018-19,Helen Keeling Elementary,Public,Tucson,Pima,62,96.77,0,1.61,32.2587837,-110.964042
371,Arizona,2018-19,Pueblo Elementary,Public,Yuma,Yuma,62,96.77,0,3.23,32.6906338,-114.6555968
372,Arizona,2018-19,Academy Of Math And Science,Charter,Tucson,Pima,92,96.74,0,6.52,32.271788,-110.999361
373,Arizona,2018-19,Frye Elementary,Public,Chandler,Maricopa,92,96.74,0,5.43,33.2974596,-111.8313338
374,Arizona,2018-19,Santa Fe Elementary,Public,Peoria,Maricopa,92,96.74,1.09,3.26,33.5750415,-112.2251654
375,Arizona,2018-19,Craycroft Elementary,Public,Tucson,Pima,122,96.72,0,3.28,32.1355095,-110.8759677
376,Arizona,2018-19,Desert Meadows Elementary,Public,Laveen,Maricopa,61,96.72,0,3.28,33.372452,-112.205797
377,Arizona,2018-19,Kiva Elementary,Public,Scottsdale,Maricopa,61,96.72,0,8.2,33.5231142,-111.9323426
378,Arizona,2018-19,Kyrene De Los Cerritos,Public,Phoenix,Maricopa,61,96.72,0,1.64,33.3126795,-112.05746
379,Arizona,2018-19,Mary A Otondo Elementary,Public,Yuma,Yuma,121,96.69,0,3.31,32.6874111,-114.4898115
380,Arizona,2018-19,Bagdad Elementary,Public,Bagdad,Yavapai,30,96.67,3.33,6.67,34.575481,-113.1835395
381,Arizona,2018-19,Chandler Traditional Academy - Goodman Campus,Public,Chandler,Maricopa,120,96.67,0,5.83,33.326783,-111.886357
382,Arizona,2018-19,Cochise Elementary,Public,Scottsdale,Maricopa,90,96.67,0,5.56,33.5710075,-111.898057
383,Arizona,2018-19,Copper Creek Elementary,Public,Glendale,Maricopa,90,96.67,0,3.33,33.6845657,-112.2103562
384,Arizona,2018-19,First Baptist Christian Academy,Private,Sierra Vista,Cochise,30,96.67,3.33,0,31.5391956,-110.2926142
385,Arizona,2018-19,Mountain,Charter,Flagstaff,Coconino,30,96.67,0,3.33,35.1625628,-111.6691809
386,Arizona,2018-19,Paul Dunbar Lawrence,Public,Phoenix,Maricopa,30,96.67,0,20,33.4404691,-112.0843307
387,Arizona,2018-19,Saint Theresa Catholic,Private,Phoenix,Maricopa,30,96.67,3.33,0,33.4789733,-111.9727429
388,Arizona,2018-19,Vesey Elementary,Public,Tucson,Pima,90,96.67,0,2.22,32.159768,-111.074979
389,Arizona,2018-19,Yavapai Elementary,Public,Scottsdale,Maricopa,30,96.67,0,6.67,33.4553443,-111.9168505
390,Arizona,2018-19,Barcelona Elementary,Public,Glendale,Maricopa,119,96.64,1.68,4.2,33.533017,-112.154674
391,Arizona,2018-19,Hopi Elementary,Public,Phoenix,Maricopa,89,96.63,1.12,3.37,33.497069,-111.969804
392,Arizona,2018-19,Basis - Mesa,Charter,Mesa,Maricopa,59,96.61,0,8.47,33.324846,-111.616034
393,Arizona,2018-19,San Marcos Elementary,Public,Chandler,Maricopa,59,96.61,1.69,3.39,33.2978481,-111.8482882
394,Arizona,2018-19,Elvira Elementary,Public,Tucson,Pima,88,96.59,0,2.27,32.1271818,-110.9721469
395,Arizona,2018-19,Esperanza Elementary School-85027,Public,Phoenix,Maricopa,88,96.59,0,3.41,33.6737192,-112.076837
396,Arizona,2018-19,Great Hearts Academies - Archway Classical Academy Trivium West,Charter,Goodyear,Maricopa,88,96.59,0,3.41,33.469606,-112.3746228
397,Arizona,2018-19,Sunrise Elementary,Public,Yuma,Yuma,88,96.59,0,1.14,32.6768049,-114.4619339
398,Arizona,2018-19,Amberlea Elementary,Public,Phoenix,Maricopa,58,96.55,0,3.45,33.4752252,-112.2407325
399,Arizona,2018-19,Basis Chandler Primary South Campus,Charter,Chandler,Maricopa,87,96.55,0,4.6,33.2346196,-111.8427583
400,Arizona,2018-19,Harriet Johnson Primary,Public,Tucson,Pima,58,96.55,0,1.72,32.1415828,-111.0726875
401,Arizona,2018-19,Joe Carlson Elementary,Public,Douglas,Cochise,58,96.55,0,0,31.3521318,-109.5347236
402,Arizona,2018-19,Marjorie W Estes Elementary,Public,Marana,Pima,87,96.55,0,4.6,32.454034,-111.2071119
403,Arizona,2018-19,Sevilla Primary,Public,Phoenix,Maricopa,200,96.5,0,0.5,33.5148871,-112.1423226
404,Arizona,2018-19,Cheyenne Elementary,Public,Peoria,Maricopa,57,96.49,0,1.75,33.591769,-112.2475296
405,Arizona,2018-19,Laird Elementary,Public,Tempe,Maricopa,57,96.49,1.75,1.75,33.4467512,-111.9207543
406,Arizona,2018-19,Sierra Verde Elementary,Public,Glendale,Maricopa,85,96.47,1.18,3.53,33.6736106,-112.2158797
407,Arizona,2018-19,Peralta Elementary,Public,Phoenix,Maricopa,113,96.46,0,2.65,33.4727091,-112.2123926
408,Arizona,2018-19,Bloom Elementary,Public,Tucson,Pima,56,96.43,0,3.57,32.2424829,-110.8145099
409,Arizona,2018-19,Clawson,Public,Douglas,Cochise,56,96.43,0,1.79,31.3409306,-109.5431877
410,Arizona,2018-19,Fruchthendler Elementary,Public,Tucson,Pima,56,96.43,0,3.57,32.2683846,-110.8330332
411,Arizona,2018-19,Walker Butte K-8,Public,Queen Creek,Pinal,84,96.43,0,1.19,33.1483784,-111.5551918
412,Arizona,2018-19,Los Amigos Elementary,Public,Tucson,Pima,111,96.4,0.9,4.5,32.1480961,-110.9386528
413,Arizona,2018-19,Keller Elementary,Public,Mesa,Maricopa,83,96.39,0,4.82,33.3877094,-111.7991388
414,Arizona,2018-19,Manzo Elementary,Public,Tucson,Pima,55,96.36,0,3.64,32.2331062,-110.9924828
415,Arizona,2018-19,Winifred Harelson Elementary,Public,Tucson,Pima,55,96.36,3.64,3.64,32.3449847,-110.9837285
416,Arizona,2018-19,Metcalf Elementary,Public,Morenci,Greenlee,137,96.35,0,0,33.0449882,-109.3219528
417,Arizona,2018-19,Diamondback Elementary,Public,Bullhead City,Mohave,109,96.33,0,1.83,35.092354,-114.561254
418,Arizona,2018-19,Annie Kellond Elementary,Public,Tucson,Pima,81,96.3,0,3.7,32.2152238,-110.8503093
419,Arizona,2018-19,Carol Rae Ranch Elementary,Public,Gilbert,Maricopa,81,96.3,0,3.7,33.3718592,-111.7105939
420,Arizona,2018-19,Cesar E Chavez Community,Public,Phoenix,Maricopa,54,96.3,0,3.7,33.4109469,-112.0681899
421,Arizona,2018-19,Monte Vista Elementary,Public,Phoenix,Maricopa,81,96.3,0,3.7,33.4872057,-112.0052997
422,Arizona,2018-19,Red Mountain Ranch Elementary,Public,Mesa,Maricopa,54,96.3,0,5.56,33.4832398,-111.6854728
423,Arizona,2018-19,Southside Community,Charter,Tucson,Pima,27,96.3,0,3.7,32.1916996,-110.9429542
424,Arizona,2018-19,Thompson Ranch Elementary,Public,El Mirage,Maricopa,81,96.3,0,4.94,33.616927,-112.313519
425,Arizona,2018-19,Basis - Tucson Middle,Charter,Tucson,Pima,161,96.27,0.62,3.11,32.2348548,-110.9108552
426,Arizona,2018-19,Crismon Elementary,Public,Mesa,Maricopa,80,96.25,0,1.25,33.3710545,-111.853255
427,Arizona,2018-19,Desert Willow Elementary,Public,Cave Creek,Maricopa,80,96.25,0,12.5,33.7690063,-111.9876847
428,Arizona,2018-19,Littleton Elementary,Public,Cashion,Maricopa,80,96.25,0,0,33.4341529,-112.308525
429,Arizona,2018-19,Bellair Elementary,Public,Glendale,Maricopa,53,96.23,0,5.66,33.6467144,-112.1612782
430,Arizona,2018-19,San Tan Elementary,Public,Gilbert,Maricopa,132,96.21,0,4.55,33.2876509,-111.715564
431,Arizona,2018-19,Tanque Verde Elementary,Public,Tucson,Pima,79,96.2,0,6.33,32.255904,-110.7271073
432,Arizona,2018-19,Casa Academy,Charter,Phoenix,Maricopa,52,96.15,3.85,3.85,33.531656,-112.0917006
433,Arizona,2018-19,Innovation Academy K-5 Stem,Public,Oro Valley,Pima,78,96.15,0,5.13,32.443185,-110.9824849
434,Arizona,2018-19,Paseo Pointe,Public,Laveen,Maricopa,130,96.15,0,3.85,33.3675108,-112.1784782
435,Arizona,2018-19,Sonoran Science Academy - Tucson,Charter,Tucson,Pima,52,96.15,0,3.85,32.308186,-111.017594
436,Arizona,2018-19,Tomahawk Elementary,Public,Phoenix,Maricopa,104,96.15,0,0,33.4996619,-112.2276903
437,Arizona,2018-19,Alta Vista Elementary,Public,Phoenix,Maricopa,103,96.12,0,3.88,33.5648227,-112.1267223
438,Arizona,2018-19,Dos Rios Elementary,Public,Tolleson,Maricopa,77,96.1,0,2.6,33.4281217,-112.2476884
439,Arizona,2018-19,Solano,Public,Phoenix,Maricopa,77,96.1,3.9,3.9,33.5180339,-112.0919764
440,Arizona,2018-19,Arredondo Elementary,Public,Tempe,Maricopa,76,96.05,0,5.26,33.3840286,-111.9161985
441,Arizona,2018-19,Indian Bend Elementary,Public,Phoenix,Maricopa,76,96.05,0,3.95,33.612136,-112.003457
442,Arizona,2018-19,Bennett Academy - Venture Site,Charter,Phoenix,Maricopa,25,96,4,4,33.567192,-112.0924208
443,Arizona,2018-19,Dr Howard K Conley Elementary,Public,Chandler,Maricopa,100,96,0,4,33.2961083,-111.8689942
444,Arizona,2018-19,Irving Elementary,Public,Mesa,Maricopa,75,96,0,5.33,33.401289,-111.7607296
445,Arizona,2018-19,Kathryn Sue Simonton Elementary,Public,Queen Creek,Pinal,50,96,0,4,33.2450686,-111.5218638
446,Arizona,2018-19,Leman Academy Of Excellence - Sierra Vista,Charter,Sierra Vista,Cochise,75,96,0,4,31.5516385,-110.2879418
447,Arizona,2018-19,Madison Camelview Elementary,Public,Phoenix,Maricopa,125,96,4,4,33.50328,-112.0381356
448,Arizona,2018-19,Moon Mountain,Public,Phoenix,Maricopa,75,96,1.33,6.67,33.607767,-112.0984223
449,Arizona,2018-19,Phoenix Collegiate Academy Charter,Charter,Phoenix,Maricopa,50,96,0,4,33.3951548,-112.0736622
450,Arizona,2018-19,Soleng Tom Elementary,Public,Tucson,Pima,75,96,0,4,32.2126872,-110.767451
451,Arizona,2018-19,Academy Of Math And Science Camelback,Charter,Phoenix,Maricopa,173,95.95,0,2.31,33.508519,-112.202393
452,Arizona,2018-19,Abraham Lincoln Traditional,Public,Phoenix,Maricopa,74,95.95,0,5.41,33.580714,-112.143465
453,Arizona,2018-19,Asu Preparatory Academy - Polytechnic Elementary,Public,Mesa,Maricopa,74,95.95,0,6.76,33.308633,-111.68204
454,Arizona,2018-19,Calabasas,Public,Rio Rico,Santa Cruz,74,95.95,1.35,1.35,31.4379237,-110.9682759
455,Arizona,2018-19,Sunrise Elementary,Public,Phoenix,Maricopa,74,95.95,0,5.41,33.6459177,-112.1268754
456,Arizona,2018-19,Liberty Elementary School-85326,Public,Buckeye,Maricopa,49,95.92,0,2.04,33.3791396,-112.4862896
457,Arizona,2018-19,Lowell,Public,Phoenix,Maricopa,49,95.92,0,4.08,33.4361398,-112.0762002
458,Arizona,2018-19,Saint John The Evangelist,Private,Tucson,Pima,49,95.92,0,2.04,32.1783054,-110.978798
459,Arizona,2018-19,Hudson Elementary,Public,Tempe,Maricopa,73,95.89,0,4.11,33.390973,-111.91692
460,Arizona,2018-19,Lindbergh Elementary,Public,Mesa,Maricopa,73,95.89,0,1.37,33.397802,-111.802996
461,Arizona,2018-19,Quentin Elementary,Public,Avondale,Maricopa,73,95.89,0,2.74,33.4256309,-112.2975832
462,Arizona,2018-19,Christ's Greenfield Lutheran,Private,Gilbert,Maricopa,24,95.83,0,4.17,33.358296,-111.737238
463,Arizona,2018-19,Liberty Traditional Charter School - Saddleback,Charter,Douglas,Cochise,24,95.83,0,0,31.3731228,-109.5283581
464,Arizona,2018-19,Stevenson Elementary,Public,Mesa,Maricopa,96,95.83,0,3.13,33.4031638,-111.6250829
465,Arizona,2018-19,Young Scholars Academy,Charter,Bullhead City,Mohave,48,95.83,0,4.17,35.03378,-114.5964614
466,Arizona,2018-19,Lookout Mountain,Public,Phoenix,Maricopa,167,95.81,0,4.79,33.6248858,-112.0755821
467,Arizona,2018-19,Circle Cross K-8 Stem Academy,Public,San Tan Valley,Pinal,71,95.77,1.41,1.41,33.2041506,-111.5710276
468,Arizona,2018-19,Scales Technology Academy,Public,Tempe,Maricopa,71,95.77,0,5.63,33.4248243,-111.9553205
469,Arizona,2018-19,Gladden Farms Elementary,Public,Marana,Pima,94,95.74,0,3.19,32.4328979,-111.2145738
470,Arizona,2018-19,Pueblo Del Sol Middle,Public,Phoenix,Maricopa,47,95.74,0,0,33.4891891,-112.14209
471,Arizona,2018-19,Robison Elementary,Public,Tucson,Pima,47,95.74,0,0,32.2127988,-110.9315702
472,Arizona,2018-19,Saint Thomas The Apostle Catholic,Private,Phoenix,Maricopa,47,95.74,0,6.38,33.5030752,-112.0308315
473,Arizona,2018-19,Senita Valley Elementary,Public,Tucson,Pima,94,95.74,0,4.26,32.140001,-110.7620137
474,Arizona,2018-19,Borton Primary Magnet,Public,Tucson,Pima,70,95.71,1.43,5.71,32.2066527,-110.9585815
475,Arizona,2018-19,Cholla Elementary,Public,Casa Grande,Pinal,70,95.71,2.86,2.86,32.9102974,-111.7363576
476,Arizona,2018-19,Madison Heights Elementary,Public,Phoenix,Maricopa,93,95.7,0,5.38,33.5414834,-112.0354343
477,Arizona,2018-19,Maryland Elementary,Public,Phoenix,Maricopa,93,95.7,0,10.75,33.5325346,-112.1031263
478,Arizona,2018-19,Arlington Elementary,Public,Arlington,Maricopa,23,95.65,4.35,4.35,33.3615484,-112.8158387
479,Arizona,2018-19,Beaver Dam Elementary,Public,Littlefield,Mohave,23,95.65,0,4.35,36.9058299,-113.9288805
480,Arizona,2018-19,Desert Spirit,Public,Glendale,Maricopa,69,95.65,1.45,4.35,33.5441635,-112.2172736
481,Arizona,2018-19,Evergreen Elementary,Public,Casa Grande,Pinal,46,95.65,0,2.17,32.88322,-111.736733
482,Arizona,2018-19,Inca Elementary,Public,Buckeye,Maricopa,69,95.65,0,4.35,33.4276404,-112.5585097
483,Arizona,2018-19,Mesquite Elementary,Public,Casa Grande,Pinal,69,95.65,2.9,0,32.874223,-111.7153662
484,Arizona,2018-19,Sonoma Ranch Elementary,Public,Gilbert,Maricopa,69,95.65,0,2.9,33.3617805,-111.7504835
485,Arizona,2018-19,T Dale Hancock Elementary,Public,Chandler,Maricopa,92,95.65,0,3.26,33.2706359,-111.8524574
486,Arizona,2018-19,Horizon,Public,Glendale,Maricopa,91,95.6,0,8.79,33.5607884,-112.1614556
487,Arizona,2018-19,John E Wright Elementary,Public,Tucson,Pima,91,95.6,2.2,3.3,32.2454767,-110.90078
488,Arizona,2018-19,Ashton Ranch Elementary,Public,Surprise,Maricopa,68,95.59,0,5.88,33.616475,-112.380535
489,Arizona,2018-19,Kyrene De Los Lagos,Public,Phoenix,Maricopa,113,95.58,0,4.42,33.2926108,-112.0083296
490,Arizona,2018-19,Amerischools Academy - Yuma North Campus,Charter,Yuma,Yuma,45,95.56,0,4.44,32.704937,-114.625109
491,Arizona,2018-19,Cottonwood Elementary,Public,Casa Grande,Pinal,67,95.52,1.49,0,32.8966176,-111.7454603
492,Arizona,2018-19,Glenn L Downs,Public,Phoenix,Maricopa,67,95.52,0,2.99,33.4901378,-112.1612316
493,Arizona,2018-19,West Wing,Public,Peoria,Maricopa,89,95.51,0,4.49,33.7270683,-112.2465478
494,Arizona,2018-19,Manzanita Elementary,Public,Phoenix,Maricopa,111,95.5,0,4.5,33.5596978,-112.1441084
495,Arizona,2018-19,Burke Basic,Charter,Mesa,Maricopa,133,95.49,0,0.75,33.3924987,-111.8288752
496,Arizona,2018-19,Cartwright Elementary,Public,Phoenix,Maricopa,66,95.45,0,0,33.4805234,-112.1848885
497,Arizona,2018-19,New World Educational Center,Charter,Phoenix,Maricopa,22,95.45,0,4.55,33.5226136,-112.0656921
498,Arizona,2018-19,Vail Academy & High,Charter,Tucson,Pima,22,95.45,0,0,32.0967099,-110.8274017
499,Arizona,2018-19,Vista College Prep - Maryvale,Charter,Phoenix,Maricopa,44,95.45,0,4.55,33.4665785,-112.1571579
500,Arizona,2018-19,Riverside Traditional,Public,Phoenix,Maricopa,87,95.4,0,3.45,33.434471,-112.1704611
501,Arizona,2018-19,Glenn F Burton,Public,Glendale,Maricopa,65,95.38,0,3.08,33.5300694,-112.1627685
502,Arizona,2018-19,Canyon View Elementary,Public,Tucson,Pima,43,95.35,0,4.65,32.311972,-110.8261727
503,Arizona,2018-19,Cragin Elementary,Public,Tucson,Pima,43,95.35,2.33,2.33,32.26084,-110.9356217
504,Arizona,2018-19,Huachuca City Elementary,Public,Huachuca City,Cochise,43,95.35,0,4.65,31.6321147,-110.3327432
505,Arizona,2018-19,Our Lady Of Mount Carmel,Private,Tempe,Maricopa,43,95.35,0,11.63,33.4047586,-111.9251709
506,Arizona,2018-19,Sky View Elementary,Public,Peoria,Maricopa,43,95.35,0,6.98,33.6032982,-112.2448094
507,Arizona,2018-19,Sturgeon Cromer Elementary,Public,Flagstaff,Coconino,86,95.35,0,3.49,35.268758,-111.5219678
508,Arizona,2018-19,All Saints Catholic,Private,Sierra Vista,Cochise,21,95.24,4.76,4.76,31.4824307,-110.2836169
